image_number,age_group_original,age_group_binned,age_group_confidence,gender,gender_confidence,aligned_path
63708,0-2,0-5,0.6721,female,1.0,aligned_faces\63708.png
63709,30-39,30-39,0.344,female,1.0,aligned_faces\63709.png
63710,50-69,50-69,0.3465,male,1.0,aligned_faces\63710.png
63711,20-29,20-29,0.7059,female,1.0,aligned_faces\63711.png
63712,0-2,0-5,1.0,male,1.0,aligned_faces\63712.png
63713,30-39,30-39,0.685,male,1.0,aligned_faces\63713.png
63714,40-49,40-49,1.0,male,1.0,aligned_faces\63714.png
63715,7-9,6-12,0.6544,female,1.0,aligned_faces\63715.png
63716,30-39,30-39,1.0,male,1.0,aligned_faces\63716.png
63717,30-39,30-39,0.6825,male,1.0,aligned_faces\63717.png
63718,40-49,40-49,0.636,male,1.0,aligned_faces\63718.png
63719,70-120,70+,0.3443,male,0.6557,aligned_faces\63719.png
63720,40-49,40-49,1.0,male,1.0,aligned_faces\63720.png
63721,70-120,70+,1.0,male,1.0,aligned_faces\63721.png
63722,3-6,0-5,0.6935,female,0.6811,aligned_faces\63722.png
63723,40-49,40-49,0.6535,female,1.0,aligned_faces\63723.png
63724,3-6,0-5,1.0,male,1.0,aligned_faces\63724.png
63725,10-14,6-12,0.673,male,1.0,aligned_faces\63725.png
63726,50-69,50-69,0.6677,male,1.0,aligned_faces\63726.png
63727,20-29,20-29,1.0,female,1.0,aligned_faces\63727.png
63728,15-19,13-19,0.3474,male,1.0,aligned_faces\63728.png
63729,40-49,40-49,1.0,male,1.0,aligned_faces\63729.png
63730,30-39,30-39,0.6697,female,1.0,aligned_faces\63730.png
63731,20-29,20-29,1.0,female,1.0,aligned_faces\63731.png
63732,0-2,0-5,0.692,male,0.692,aligned_faces\63732.png
63733,20-29,20-29,0.6536,female,1.0,aligned_faces\63733.png
63734,15-19,13-19,1.0,female,1.0,aligned_faces\63734.png
63735,30-39,30-39,0.3444,female,1.0,aligned_faces\63735.png
63736,20-29,20-29,1.0,female,1.0,aligned_faces\63736.png
63737,40-49,40-49,0.6586,female,1.0,aligned_faces\63737.png
63738,15-19,13-19,0.3738,female,1.0,aligned_faces\63738.png
63739,20-29,20-29,1.0,female,1.0,aligned_faces\63739.png
63740,30-39,30-39,0.6578,female,0.6882,aligned_faces\63740.png
63741,30-39,30-39,0.71,male,1.0,aligned_faces\63741.png
63742,10-14,6-12,0.6811,female,1.0,aligned_faces\63742.png
63743,30-39,30-39,1.0,male,1.0,aligned_faces\63743.png
63744,40-49,40-49,0.6617,female,1.0,aligned_faces\63744.png
63745,20-29,20-29,1.0,male,1.0,aligned_faces\63745.png
63746,20-29,20-29,1.0,female,1.0,aligned_faces\63746.png
63747,20-29,20-29,0.6477,female,1.0,aligned_faces\63747.png
63748,20-29,20-29,0.6653,female,1.0,aligned_faces\63748.png
63749,20-29,20-29,0.6918,female,1.0,aligned_faces\63749.png
63750,40-49,40-49,0.6738,female,1.0,aligned_faces\63750.png
63751,50-69,50-69,1.0,female,1.0,aligned_faces\63751.png
63752,7-9,6-12,1.0,male,1.0,aligned_faces\63752.png
63753,20-29,20-29,0.6403,female,1.0,aligned_faces\63753.png
63754,20-29,20-29,0.6791,male,1.0,aligned_faces\63754.png
63755,40-49,40-49,0.6507,male,1.0,aligned_faces\63755.png
63756,15-19,13-19,0.6809,female,1.0,aligned_faces\63756.png
63757,0-2,0-5,0.6843,female,1.0,aligned_faces\63757.png
63758,20-29,20-29,0.646,female,1.0,aligned_faces\63758.png
63759,7-9,6-12,1.0,female,1.0,aligned_faces\63759.png
63760,20-29,20-29,0.6625,female,1.0,aligned_faces\63760.png
63761,50-69,50-69,0.6992,female,0.6992,aligned_faces\63761.png
63762,30-39,30-39,0.3548,male,1.0,aligned_faces\63762.png
63763,40-49,40-49,1.0,male,1.0,aligned_faces\63763.png
63764,30-39,30-39,0.3512,male,1.0,aligned_faces\63764.png
63765,10-14,6-12,0.6517,male,1.0,aligned_faces\63765.png
63766,20-29,20-29,0.6457,female,1.0,aligned_faces\63766.png
63767,20-29,20-29,1.0,female,1.0,aligned_faces\63767.png
63768,20-29,20-29,0.6515,female,1.0,aligned_faces\63768.png
63769,0-2,0-5,1.0,male,1.0,aligned_faces\63769.png
63770,30-39,30-39,1.0,male,1.0,aligned_faces\63770.png
63771,20-29,20-29,0.6792,female,1.0,aligned_faces\63771.png
63772,15-19,13-19,0.371,female,1.0,aligned_faces\63772.png
63773,40-49,40-49,0.6709,male,1.0,aligned_faces\63773.png
63774,50-69,50-69,0.6645,female,1.0,aligned_faces\63774.png
63775,10-14,6-12,0.6372,female,1.0,aligned_faces\63775.png
63776,20-29,20-29,1.0,male,1.0,aligned_faces\63776.png
63777,70-120,70+,0.6926,male,1.0,aligned_faces\63777.png
63778,3-6,0-5,0.6825,male,1.0,aligned_faces\63778.png
63779,40-49,40-49,0.66,male,1.0,aligned_faces\63779.png
63780,40-49,40-49,0.6653,female,1.0,aligned_faces\63780.png
63781,30-39,30-39,0.6875,male,1.0,aligned_faces\63781.png
63782,20-29,20-29,0.6817,female,1.0,aligned_faces\63782.png
63783,7-9,6-12,1.0,female,1.0,aligned_faces\63783.png
63784,50-69,50-69,0.6797,male,1.0,aligned_faces\63784.png
63785,70-120,70+,0.69,male,1.0,aligned_faces\63785.png
63786,20-29,20-29,1.0,female,1.0,aligned_faces\63786.png
63787,0-2,0-5,0.7027,male,1.0,aligned_faces\63787.png
63788,20-29,20-29,0.6695,female,1.0,aligned_faces\63788.png
63789,20-29,20-29,0.6705,male,1.0,aligned_faces\63789.png
63790,20-29,20-29,0.339,female,1.0,aligned_faces\63790.png
63791,20-29,20-29,0.6747,male,1.0,aligned_faces\63791.png
63792,20-29,20-29,0.6716,female,1.0,aligned_faces\63792.png
63793,30-39,30-39,1.0,female,1.0,aligned_faces\63793.png
63794,0-2,0-5,1.0,male,1.0,aligned_faces\63794.png
63795,50-69,50-69,0.3524,male,0.6728,aligned_faces\63795.png
63796,40-49,40-49,1.0,male,1.0,aligned_faces\63796.png
63797,20-29,20-29,0.3621,female,1.0,aligned_faces\63797.png
63798,20-29,20-29,0.3556,female,1.0,aligned_faces\63798.png
63799,50-69,50-69,1.0,female,1.0,aligned_faces\63799.png
63800,30-39,30-39,0.6712,male,1.0,aligned_faces\63800.png
63801,30-39,30-39,0.6581,male,0.6581,aligned_faces\63801.png
63802,3-6,0-5,0.693,male,1.0,aligned_faces\63802.png
63803,20-29,20-29,0.6583,female,1.0,aligned_faces\63803.png
63804,7-9,6-12,0.6657,female,0.6657,aligned_faces\63804.png
63805,40-49,40-49,0.6927,female,1.0,aligned_faces\63805.png
63806,7-9,6-12,1.0,female,1.0,aligned_faces\63806.png
63807,7-9,6-12,1.0,male,1.0,aligned_faces\63807.png
63808,20-29,20-29,0.6531,male,0.6531,aligned_faces\63808.png
63809,20-29,20-29,1.0,male,1.0,aligned_faces\63809.png
63810,7-9,6-12,0.3393,female,1.0,aligned_faces\63810.png
63811,20-29,20-29,0.6894,female,1.0,aligned_faces\63811.png
63812,30-39,30-39,0.6692,female,1.0,aligned_faces\63812.png
63813,20-29,20-29,0.6715,female,1.0,aligned_faces\63813.png
63814,50-69,50-69,0.6824,male,1.0,aligned_faces\63814.png
63815,15-19,13-19,0.6649,female,0.6649,aligned_faces\63815.png
63816,20-29,20-29,0.667,female,1.0,aligned_faces\63816.png
63817,40-49,40-49,1.0,male,1.0,aligned_faces\63817.png
63818,20-29,20-29,1.0,female,1.0,aligned_faces\63818.png
63819,15-19,13-19,0.3702,female,1.0,aligned_faces\63819.png
63820,40-49,40-49,0.6011,male,1.0,aligned_faces\63820.png
63821,20-29,20-29,0.6158,female,1.0,aligned_faces\63821.png
63822,40-49,40-49,0.6706,male,1.0,aligned_faces\63822.png
63823,20-29,20-29,0.6654,female,1.0,aligned_faces\63823.png
63824,20-29,20-29,0.3472,male,1.0,aligned_faces\63824.png
63825,40-49,40-49,0.6976,male,1.0,aligned_faces\63825.png
63826,0-2,0-5,0.6749,male,1.0,aligned_faces\63826.png
63827,30-39,30-39,1.0,female,1.0,aligned_faces\63827.png
63828,30-39,30-39,0.6766,female,1.0,aligned_faces\63828.png
63829,20-29,20-29,0.6466,female,1.0,aligned_faces\63829.png
63830,15-19,13-19,0.6549,male,1.0,aligned_faces\63830.png
63831,30-39,30-39,1.0,female,1.0,aligned_faces\63831.png
63832,20-29,20-29,0.7297,male,1.0,aligned_faces\63832.png
63833,40-49,40-49,0.683,female,1.0,aligned_faces\63833.png
63834,20-29,20-29,0.6423,female,1.0,aligned_faces\63834.png
63835,30-39,30-39,0.6379,male,1.0,aligned_faces\63835.png
63836,20-29,20-29,0.6618,male,1.0,aligned_faces\63836.png
63837,20-29,20-29,1.0,male,1.0,aligned_faces\63837.png
63838,20-29,20-29,1.0,female,1.0,aligned_faces\63838.png
63839,10-14,6-12,0.6704,male,1.0,aligned_faces\63839.png
63840,15-19,13-19,0.6593,female,1.0,aligned_faces\63840.png
63841,70-120,70+,0.6652,female,1.0,aligned_faces\63841.png
63842,40-49,40-49,0.6645,male,1.0,aligned_faces\63842.png
63843,7-9,6-12,0.6944,male,1.0,aligned_faces\63843.png
63844,40-49,40-49,0.6727,male,1.0,aligned_faces\63844.png
63845,30-39,30-39,0.6772,female,1.0,aligned_faces\63845.png
63846,20-29,20-29,0.6647,male,1.0,aligned_faces\63846.png
63847,0-2,0-5,1.0,male,1.0,aligned_faces\63847.png
63848,40-49,40-49,1.0,male,1.0,aligned_faces\63848.png
63849,40-49,40-49,1.0,male,1.0,aligned_faces\63849.png
63850,3-6,0-5,0.6994,male,1.0,aligned_faces\63850.png
63851,30-39,30-39,0.6868,female,1.0,aligned_faces\63851.png
63852,20-29,20-29,0.6694,female,1.0,aligned_faces\63852.png
63853,10-14,6-12,0.3427,female,0.6573,aligned_faces\63853.png
63854,30-39,30-39,0.6674,female,1.0,aligned_faces\63854.png
63855,20-29,20-29,1.0,male,1.0,aligned_faces\63855.png
63856,50-69,50-69,0.6673,female,1.0,aligned_faces\63856.png
63857,20-29,20-29,0.6463,male,1.0,aligned_faces\63857.png
63858,20-29,20-29,0.6776,female,1.0,aligned_faces\63858.png
63859,20-29,20-29,0.6877,female,1.0,aligned_faces\63859.png
63860,30-39,30-39,0.3901,female,0.6935,aligned_faces\63860.png
63861,50-69,50-69,0.6891,male,1.0,aligned_faces\63861.png
63862,20-29,20-29,0.665,female,1.0,aligned_faces\63862.png
63863,10-14,6-12,1.0,male,1.0,aligned_faces\63863.png
63864,20-29,20-29,0.6892,male,1.0,aligned_faces\63864.png
63865,3-6,0-5,0.6895,female,1.0,aligned_faces\63865.png
63866,30-39,30-39,0.6753,male,1.0,aligned_faces\63866.png
63867,50-69,50-69,0.6262,male,0.6262,aligned_faces\63867.png
63868,40-49,40-49,0.6752,male,1.0,aligned_faces\63868.png
63869,40-49,40-49,0.6577,male,1.0,aligned_faces\63869.png
63870,20-29,20-29,1.0,male,1.0,aligned_faces\63870.png
63871,30-39,30-39,1.0,male,1.0,aligned_faces\63871.png
63872,10-14,6-12,0.619,female,1.0,aligned_faces\63872.png
63873,40-49,40-49,0.3524,male,0.6728,aligned_faces\63873.png
63874,20-29,20-29,1.0,female,1.0,aligned_faces\63874.png
63875,20-29,20-29,1.0,male,1.0,aligned_faces\63875.png
63876,20-29,20-29,0.6268,male,1.0,aligned_faces\63876.png
63877,20-29,20-29,1.0,female,1.0,aligned_faces\63877.png
63878,20-29,20-29,0.6822,female,0.6822,aligned_faces\63878.png
63879,30-39,30-39,0.6705,male,1.0,aligned_faces\63879.png
63880,3-6,0-5,1.0,male,1.0,aligned_faces\63880.png
63881,20-29,20-29,1.0,female,1.0,aligned_faces\63881.png
63882,30-39,30-39,0.3403,male,1.0,aligned_faces\63882.png
63883,20-29,20-29,1.0,male,1.0,aligned_faces\63883.png
63884,10-14,6-12,0.6523,male,1.0,aligned_faces\63884.png
63885,20-29,20-29,1.0,female,1.0,aligned_faces\63885.png
63886,7-9,6-12,0.6728,male,1.0,aligned_faces\63886.png
63887,20-29,20-29,1.0,male,1.0,aligned_faces\63887.png
63888,20-29,20-29,0.6984,female,1.0,aligned_faces\63888.png
63889,20-29,20-29,0.7116,male,1.0,aligned_faces\63889.png
63890,50-69,50-69,1.0,male,1.0,aligned_faces\63890.png
63891,50-69,50-69,1.0,female,1.0,aligned_faces\63891.png
63892,15-19,13-19,0.3408,female,1.0,aligned_faces\63892.png
63893,20-29,20-29,0.6756,female,1.0,aligned_faces\63893.png
63894,20-29,20-29,1.0,female,1.0,aligned_faces\63894.png
63895,40-49,40-49,0.6517,female,1.0,aligned_faces\63895.png
63896,50-69,50-69,0.6397,male,1.0,aligned_faces\63896.png
63897,3-6,0-5,1.0,male,1.0,aligned_faces\63897.png
63898,30-39,30-39,0.6648,male,1.0,aligned_faces\63898.png
63899,30-39,30-39,1.0,male,1.0,aligned_faces\63899.png
63900,20-29,20-29,1.0,female,1.0,aligned_faces\63900.png
63901,20-29,20-29,1.0,female,1.0,aligned_faces\63901.png
63902,30-39,30-39,0.643,male,1.0,aligned_faces\63902.png
63903,50-69,50-69,0.6891,male,1.0,aligned_faces\63903.png
63904,40-49,40-49,0.6509,male,1.0,aligned_faces\63904.png
63905,70-120,70+,1.0,male,1.0,aligned_faces\63905.png
63906,30-39,30-39,0.6826,female,1.0,aligned_faces\63906.png
63907,70-120,70+,1.0,male,1.0,aligned_faces\63907.png
63908,20-29,20-29,1.0,male,1.0,aligned_faces\63908.png
63909,20-29,20-29,0.6929,female,1.0,aligned_faces\63909.png
63910,30-39,30-39,0.6519,male,1.0,aligned_faces\63910.png
63911,40-49,40-49,0.6739,female,1.0,aligned_faces\63911.png
63912,50-69,50-69,1.0,male,1.0,aligned_faces\63912.png
63913,50-69,50-69,1.0,male,1.0,aligned_faces\63913.png
63914,40-49,40-49,0.6333,male,1.0,aligned_faces\63914.png
63915,3-6,0-5,0.6941,female,1.0,aligned_faces\63915.png
63916,30-39,30-39,0.6843,male,1.0,aligned_faces\63916.png
63917,10-14,6-12,0.6715,female,1.0,aligned_faces\63917.png
63918,30-39,30-39,1.0,male,1.0,aligned_faces\63918.png
63919,30-39,30-39,0.6672,male,1.0,aligned_faces\63919.png
63920,40-49,40-49,1.0,male,1.0,aligned_faces\63920.png
63921,0-2,0-5,1.0,female,0.6854,aligned_faces\63921.png
63922,50-69,50-69,0.6853,male,1.0,aligned_faces\63922.png
63923,30-39,30-39,0.6755,female,1.0,aligned_faces\63923.png
63924,50-69,50-69,0.647,female,1.0,aligned_faces\63924.png
63925,30-39,30-39,0.6558,male,1.0,aligned_faces\63925.png
63926,7-9,6-12,0.6515,female,1.0,aligned_faces\63926.png
63927,7-9,6-12,0.6322,female,1.0,aligned_faces\63927.png
63928,40-49,40-49,0.6476,male,1.0,aligned_faces\63928.png
63929,20-29,20-29,1.0,female,1.0,aligned_faces\63929.png
63930,30-39,30-39,0.3401,male,1.0,aligned_faces\63930.png
63931,30-39,30-39,1.0,female,1.0,aligned_faces\63931.png
63932,30-39,30-39,1.0,male,1.0,aligned_faces\63932.png
63933,40-49,40-49,1.0,male,1.0,aligned_faces\63933.png
63934,30-39,30-39,0.7003,female,1.0,aligned_faces\63934.png
63935,20-29,20-29,0.6662,female,1.0,aligned_faces\63935.png
63936,40-49,40-49,0.6765,male,1.0,aligned_faces\63936.png
63937,30-39,30-39,1.0,male,1.0,aligned_faces\63937.png
63938,3-6,0-5,1.0,male,1.0,aligned_faces\63938.png
63939,3-6,0-5,0.7216,female,1.0,aligned_faces\63939.png
63940,15-19,13-19,1.0,male,1.0,aligned_faces\63940.png
63941,10-14,6-12,0.6477,male,1.0,aligned_faces\63941.png
63942,15-19,13-19,0.6654,female,1.0,aligned_faces\63942.png
63943,30-39,30-39,0.644,male,1.0,aligned_faces\63943.png
63944,20-29,20-29,0.6989,male,1.0,aligned_faces\63944.png
63945,30-39,30-39,0.3394,female,1.0,aligned_faces\63945.png
63946,40-49,40-49,0.6838,female,1.0,aligned_faces\63946.png
63947,0-2,0-5,1.0,female,0.6386,aligned_faces\63947.png
63948,30-39,30-39,0.6655,male,1.0,aligned_faces\63948.png
63949,0-2,0-5,1.0,female,1.0,aligned_faces\63949.png
63950,7-9,6-12,0.6714,male,1.0,aligned_faces\63950.png
63951,40-49,40-49,0.6825,male,1.0,aligned_faces\63951.png
63952,20-29,20-29,1.0,female,1.0,aligned_faces\63952.png
63953,40-49,40-49,0.6578,male,1.0,aligned_faces\63953.png
63954,10-14,6-12,0.6541,female,1.0,aligned_faces\63954.png
63955,50-69,50-69,1.0,male,1.0,aligned_faces\63955.png
63956,20-29,20-29,0.683,female,1.0,aligned_faces\63956.png
63957,30-39,30-39,0.3504,male,1.0,aligned_faces\63957.png
63958,15-19,13-19,0.3423,female,1.0,aligned_faces\63958.png
63959,40-49,40-49,0.6695,male,1.0,aligned_faces\63959.png
63960,15-19,13-19,0.6657,female,1.0,aligned_faces\63960.png
63961,20-29,20-29,0.659,male,1.0,aligned_faces\63961.png
63962,40-49,40-49,0.6825,female,1.0,aligned_faces\63962.png
63963,0-2,0-5,0.6682,female,1.0,aligned_faces\63963.png
63964,30-39,30-39,0.6741,female,1.0,aligned_faces\63964.png
63965,40-49,40-49,1.0,male,1.0,aligned_faces\63965.png
63966,40-49,40-49,0.6543,female,1.0,aligned_faces\63966.png
63967,20-29,20-29,1.0,female,1.0,aligned_faces\63967.png
63968,30-39,30-39,0.3469,female,1.0,aligned_faces\63968.png
63969,50-69,50-69,0.6658,female,1.0,aligned_faces\63969.png
63970,20-29,20-29,0.6557,female,1.0,aligned_faces\63970.png
63971,30-39,30-39,0.6708,female,1.0,aligned_faces\63971.png
63972,20-29,20-29,1.0,female,1.0,aligned_faces\63972.png
63973,20-29,20-29,0.6352,male,1.0,aligned_faces\63973.png
63974,30-39,30-39,0.7005,female,1.0,aligned_faces\63974.png
63975,30-39,30-39,0.6557,female,1.0,aligned_faces\63975.png
63976,30-39,30-39,0.6374,female,1.0,aligned_faces\63976.png
63977,30-39,30-39,1.0,male,1.0,aligned_faces\63977.png
63978,40-49,40-49,0.6868,female,1.0,aligned_faces\63978.png
63979,30-39,30-39,0.6938,female,1.0,aligned_faces\63979.png
63980,30-39,30-39,0.6512,female,1.0,aligned_faces\63980.png
63981,15-19,13-19,0.676,male,1.0,aligned_faces\63981.png
63982,40-49,40-49,0.671,female,1.0,aligned_faces\63982.png
63983,0-2,0-5,1.0,male,1.0,aligned_faces\63983.png
63984,15-19,13-19,0.6619,male,1.0,aligned_faces\63984.png
63985,30-39,30-39,0.6352,male,1.0,aligned_faces\63985.png
63986,50-69,50-69,0.6505,female,1.0,aligned_faces\63986.png
63987,10-14,6-12,1.0,female,1.0,aligned_faces\63987.png
63988,10-14,6-12,0.3694,male,1.0,aligned_faces\63988.png
63989,30-39,30-39,0.6601,female,1.0,aligned_faces\63989.png
63990,20-29,20-29,0.6595,male,1.0,aligned_faces\63990.png
63991,30-39,30-39,1.0,male,1.0,aligned_faces\63991.png
63992,40-49,40-49,0.657,female,1.0,aligned_faces\63992.png
63993,20-29,20-29,0.6576,female,1.0,aligned_faces\63993.png
63994,70-120,70+,0.6739,male,1.0,aligned_faces\63994.png
63995,20-29,20-29,0.6809,male,1.0,aligned_faces\63995.png
63996,40-49,40-49,0.6532,female,1.0,aligned_faces\63996.png
63997,30-39,30-39,0.6936,female,1.0,aligned_faces\63997.png
63998,50-69,50-69,1.0,male,1.0,aligned_faces\63998.png
63999,20-29,20-29,1.0,female,1.0,aligned_faces\63999.png
64000,20-29,20-29,0.6641,female,1.0,aligned_faces\64000.png
64001,30-39,30-39,1.0,female,1.0,aligned_faces\64001.png
64002,7-9,6-12,0.6581,female,0.6581,aligned_faces\64002.png
64003,20-29,20-29,0.6602,male,1.0,aligned_faces\64003.png
64004,30-39,30-39,0.6759,male,1.0,aligned_faces\64004.png
64005,20-29,20-29,1.0,female,1.0,aligned_faces\64005.png
64006,30-39,30-39,0.3738,female,1.0,aligned_faces\64006.png
64007,7-9,6-12,0.6878,female,1.0,aligned_faces\64007.png
64008,50-69,50-69,0.3559,male,1.0,aligned_faces\64008.png
64009,3-6,0-5,1.0,male,1.0,aligned_faces\64009.png
64010,30-39,30-39,0.6493,male,1.0,aligned_faces\64010.png
64011,30-39,30-39,1.0,female,1.0,aligned_faces\64011.png
64012,20-29,20-29,1.0,male,1.0,aligned_faces\64012.png
64013,20-29,20-29,0.6625,female,1.0,aligned_faces\64013.png
64014,50-69,50-69,0.6823,male,1.0,aligned_faces\64014.png
64015,40-49,40-49,1.0,female,1.0,aligned_faces\64015.png
64016,40-49,40-49,0.6875,female,1.0,aligned_faces\64016.png
64017,50-69,50-69,0.6938,male,1.0,aligned_faces\64017.png
64018,20-29,20-29,1.0,male,1.0,aligned_faces\64018.png
64019,7-9,6-12,0.6602,female,1.0,aligned_faces\64019.png
64020,20-29,20-29,1.0,female,1.0,aligned_faces\64020.png
64021,70-120,70+,1.0,male,1.0,aligned_faces\64021.png
64022,20-29,20-29,0.6682,female,1.0,aligned_faces\64022.png
64023,15-19,13-19,1.0,male,0.6814,aligned_faces\64023.png
64024,30-39,30-39,0.6404,female,1.0,aligned_faces\64024.png
64025,3-6,0-5,0.6862,female,1.0,aligned_faces\64025.png
64026,70-120,70+,1.0,female,1.0,aligned_faces\64026.png
64027,50-69,50-69,1.0,male,1.0,aligned_faces\64027.png
64028,70-120,70+,0.6612,female,1.0,aligned_faces\64028.png
64029,30-39,30-39,0.6704,female,1.0,aligned_faces\64029.png
64030,70-120,70+,0.6853,female,1.0,aligned_faces\64030.png
64031,20-29,20-29,0.6247,female,1.0,aligned_faces\64031.png
64032,15-19,13-19,0.6732,female,1.0,aligned_faces\64032.png
64033,10-14,6-12,0.6758,female,1.0,aligned_faces\64033.png
64034,50-69,50-69,1.0,female,1.0,aligned_faces\64034.png
64035,20-29,20-29,0.6298,female,1.0,aligned_faces\64035.png
64036,30-39,30-39,0.6716,female,1.0,aligned_faces\64036.png
64037,50-69,50-69,0.6481,female,1.0,aligned_faces\64037.png
64038,20-29,20-29,1.0,female,1.0,aligned_faces\64038.png
64039,40-49,40-49,1.0,female,1.0,aligned_faces\64039.png
64040,20-29,20-29,0.71,female,1.0,aligned_faces\64040.png
64041,40-49,40-49,0.6695,female,1.0,aligned_faces\64041.png
64042,15-19,13-19,0.3603,male,1.0,aligned_faces\64042.png
64043,30-39,30-39,1.0,female,1.0,aligned_faces\64043.png
64044,7-9,6-12,0.6556,female,1.0,aligned_faces\64044.png
64045,20-29,20-29,1.0,female,1.0,aligned_faces\64045.png
64046,20-29,20-29,1.0,male,1.0,aligned_faces\64046.png
64047,3-6,0-5,0.6758,male,1.0,aligned_faces\64047.png
64048,30-39,30-39,1.0,female,1.0,aligned_faces\64048.png
64049,20-29,20-29,0.645,female,1.0,aligned_faces\64049.png
64050,15-19,13-19,0.6941,male,1.0,aligned_faces\64050.png
64051,40-49,40-49,0.6663,male,1.0,aligned_faces\64051.png
64052,0-2,0-5,0.6692,female,1.0,aligned_faces\64052.png
64053,20-29,20-29,1.0,male,1.0,aligned_faces\64053.png
64054,10-14,6-12,1.0,male,0.6688,aligned_faces\64054.png
64055,40-49,40-49,0.3511,male,1.0,aligned_faces\64055.png
64056,15-19,13-19,0.7001,male,1.0,aligned_faces\64056.png
64057,20-29,20-29,1.0,female,1.0,aligned_faces\64057.png
64058,30-39,30-39,0.686,female,1.0,aligned_faces\64058.png
64059,20-29,20-29,0.6843,female,1.0,aligned_faces\64059.png
64060,70-120,70+,0.6543,male,1.0,aligned_faces\64060.png
64061,30-39,30-39,0.6452,male,1.0,aligned_faces\64061.png
64062,30-39,30-39,1.0,female,1.0,aligned_faces\64062.png
64063,30-39,30-39,0.6727,female,1.0,aligned_faces\64063.png
64064,50-69,50-69,0.6619,male,1.0,aligned_faces\64064.png
64065,7-9,6-12,1.0,female,1.0,aligned_faces\64065.png
64066,30-39,30-39,0.6799,male,1.0,aligned_faces\64066.png
64067,20-29,20-29,1.0,female,1.0,aligned_faces\64067.png
64068,30-39,30-39,1.0,male,1.0,aligned_faces\64068.png
64069,20-29,20-29,0.6241,male,1.0,aligned_faces\64069.png
64070,30-39,30-39,0.65,female,1.0,aligned_faces\64070.png
64071,20-29,20-29,0.6795,male,1.0,aligned_faces\64071.png
64072,3-6,0-5,0.6899,male,1.0,aligned_faces\64072.png
64073,30-39,30-39,1.0,female,1.0,aligned_faces\64073.png
64074,0-2,0-5,1.0,female,1.0,aligned_faces\64074.png
